brand,model,year,mileage,engine_type,transmission,color,bodywork,doors_num,steering_wheel,vin,owners_num,tech_condition,horsepower,engine_capacity,price,price_currency,price_with_nds
Audi,A4 allroad,2010,186000,GASOLINE,ALL_WHEEL_DRIVE,040001,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,888000,RUR,False
Audi,Q3,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,180,40 TFSI 2.0 AMT (180 л.с.) 4WD,2974000,RUR,False
Audi,A4,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,249,45 TFSI 2.0 AMT (249 л.с.) 4WD,3361000,RUR,False
Audi,Q5,2019,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3789400,RUR,False
Audi,A8,2012,197000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,290,Long 3.0 AT (290 л.с.) 4WD,900000,RUR,False
Audi,Q3,2017,87703,GASOLINE,FORWARD_CONTROL,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,150,1.4 AMT (150 л.с.),1270000,RUR,False
Audi,A4,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,249,45 TFSI 2.0 AMT (249 л.с.) 4WD,3361000,RUR,False
Audi,Q5,2009,142000,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,849000,RUR,False
Audi,TT,2007,67000,GASOLINE,FORWARD_CONTROL,FAFBFB,COUPE,2,LEFT,TRU**************,3,NOT_BEATEN,200,2.0 AMT (200 л.с.),820000,RUR,False
Audi,100,1991,300000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,174,2.8 MT (174 л.с.),140000,RUR,False
Audi,A6,2020,0,DIESEL,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,249,45 TDI 3.0d AT (249 л.с.) 4WD,4737300,RUR,False
Audi,A4,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,249,45 TFSI 2.0 AMT (249 л.с.) 4WD,3361000,RUR,False
Audi,A4,2014,95000,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,170,1.8 CVT (170 л.с.),1000000,RUR,False
Audi,A3,2008,179600,GASOLINE,FORWARD_CONTROL,040001,HATCHBACK_3_DOORS,3,LEFT,WAU**************,3,NOT_BEATEN,102,1.6 AT (102 л.с.),455000,RUR,False
Audi,A6,2017,90000,GASOLINE,ALL_WHEEL_DRIVE,0000CC,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,1950000,RUR,False
Audi,Q3,2014,145000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,1240000,RUR,False
Audi,A6,2017,123500,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,190,1.8 AMT (190 л.с.),1550000,RUR,False
Audi,A6,2011,165000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,300,3.0 AMT (300 л.с.) 4WD,949000,RUR,False
Audi,A3,2020,0,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,1.4 AMT (150 л.с.),1885400,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2940000,RUR,False
Audi,A3,2010,263390,GASOLINE,FORWARD_CONTROL,0000CC,HATCHBACK_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,125,1.4 AMT (125 л.с.),439000,RUR,False
Audi,A5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,EE1D19,COUPE,2,LEFT,WAU**************,0,NOT_BEATEN,249,45 TFSI 2.0 AMT (249 л.с.) 4WD,4420600,RUR,False
Audi,A6,2000,297000,GASOLINE,FORWARD_CONTROL,040001,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,165,2.4 AT (165 л.с.),159000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,35 TFSI 2.0 AMT (150 л.с.),2600000,RUR,False
Audi,A3,2020,0,GASOLINE,FORWARD_CONTROL,CACECB,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,1.4 AMT (150 л.с.),1885400,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2800000,RUR,False
Audi,A3,2020,0,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,1.4 AMT (150 л.с.),1885400,RUR,False
Audi,A3,2020,0,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,1.4 AMT (150 л.с.),1885400,RUR,False
Audi,A4 allroad,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,WAGON_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,45 TFSI 2.0 AMT (249 л.с.) 4WD,3469237,RUR,False
Audi,Q3,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,180,40 TFSI 2.0 AMT (180 л.с.) 4WD,2847948,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,35 TFSI 2.0 AMT (150 л.с.),2275000,RUR,False
Audi,A5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,LIFTBACK,5,LEFT,WAU**************,0,NOT_BEATEN,249,45 TFSI 2.0 AMT (249 л.с.) 4WD,4350000,RUR,False
Audi,100,1992,375000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,115,2.0 MT (115 л.с.),125000,RUR,False
Audi,Q5,2010,286000,DIESEL,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,XW8**************,3,NOT_BEATEN,239,3.0d AMT (239 л.с.) 4WD,880000,RUR,False
Audi,A4,2014,130000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,170,1.8 CVT (170 л.с.),1050000,RUR,False
Audi,Q7,2007,231000,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,280,3.6 AT (280 л.с.) 4WD,745000,RUR,False
Audi,Q7,2012,112000,DIESEL,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,245,3.0d AT (245 л.с.) 4WD,1510000,RUR,False
Audi,Q7,2016,71513,DIESEL,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,XW8**************,1,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,3549000,RUR,False
Audi,A8,2019,5000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,340,55 TFSI Long 3.0 AT (340 л.с.) 4WD,6789000,RUR,False
Audi,Q7,2018,60000,DIESEL,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,XW8**************,2,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,4750000,RUR,False
Audi,Q7,2010,175000,GASOLINE,ALL_WHEEL_DRIVE,CACECB,ALLROAD_5_DOORS,5,LEFT,XW8**************,2,NOT_BEATEN,350,4.2 AT (350 л.с.) 4WD,1150000,RUR,False
Audi,A6,2010,160000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,XW8**************,2,NOT_BEATEN,190,2.8 CVT (190 л.с.),660000,RUR,False
Audi,Q5,2013,153100,GASOLINE,ALL_WHEEL_DRIVE,200204,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,225,2.0 AT (225 л.с.) 4WD,1240000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2940000,RUR,False
Audi,A6,2000,199000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,193,2.8 MT (193 л.с.) 4WD,285000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,35 TFSI 2.0 AMT (150 л.с.),2831000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,A4 allroad,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,WAGON_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,45 TFSI 2.0 AMT (249 л.с.) 4WD,3595000,RUR,False
Audi,100,1993,233000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,150,2.6 AT (150 л.с.),160000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3540000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2800000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2800000,RUR,False
Audi,80,1987,350000,GASOLINE,FORWARD_CONTROL,CACECB,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,90,1.8 MT (90 л.с.),140000,RUR,False
Audi,A5,2011,147000,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,COUPE,2,LEFT,WAU**************,3,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,890000,RUR,False
Audi,Q7,2017,86500,DIESEL,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,XW8**************,1,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,3700000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2940000,RUR,False
Audi,A6,1999,292000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,165,2.4 MT (165 л.с.),320000,RUR,False
Audi,A4,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,249,45 TFSI 2.0 AMT (249 л.с.) 4WD,3361000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2940000,RUR,False
Audi,Q3,2014,114057,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,1219000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2800000,RUR,False
Audi,A5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,LIFTBACK,5,LEFT,WAU**************,0,NOT_BEATEN,249,45 TFSI 2.0 AMT (249 л.с.) 4WD,4350000,RUR,False
Audi,A3,2020,0,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,1.4 AMT (150 л.с.),1885900,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,CACECB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3540000,RUR,False
Audi,TT,2010,173854,GASOLINE,ALL_WHEEL_DRIVE,EE1D19,COUPE,2,LEFT,TRU**************,2,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,1049000,RUR,False
Audi,A4,2017,81412,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,2169000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,35 TFSI 2.0 AMT (150 л.с.),2655000,RUR,False
Audi,Q7,2011,147300,DIESEL,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,238,3.0d AT (238 л.с.) 4WD,1450000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2940000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2800000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2940000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2800000,RUR,False
Audi,RS 3,2012,108000,GASOLINE,ALL_WHEEL_DRIVE,EE1D19,HATCHBACK_5_DOORS,5,LEFT,WUA**************,3,NOT_BEATEN,340,2.5 AMT (340 л.с.) 4WD,1999999,RUR,False
Audi,Q8,2019,5000,DIESEL,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,XW8**************,1,NOT_BEATEN,249,45 TDI 3.0d AT (249 л.с.) 4WD,6500000,RUR,False
Audi,80,1986,350000,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,75,1.6 MT (75 л.с.),40000,RUR,False
Audi,A5,2018,15600,DIESEL,ALL_WHEEL_DRIVE,EE1D19,COUPE,2,LEFT,WAU**************,1,NOT_BEATEN,190,2.0d AMT (190 л.с.) 4WD,2695000,RUR,False
Audi,A3,2012,109000,GASOLINE,FORWARD_CONTROL,FAFBFB,HATCHBACK_5_DOORS,5,LEFT,WAU**************,2,NOT_BEATEN,105,1.2 AMT (105 л.с.),547000,RUR,False
Audi,A4,2009,170000,DIESEL,FORWARD_CONTROL,0000CC,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,143,2.0d CVT (143 л.с.),645000,RUR,False
Audi,Q5,2010,119958,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,XW8**************,3,NOT_BEATEN,211,2.0 AMT (211 л.с.) 4WD,837000,RUR,False
Audi,Q5,2019,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3940000,RUR,False
Audi,A4,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,249,45 TFSI 2.0 AMT (249 л.с.) 4WD,3361000,RUR,False
Audi,A5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,EE1D19,LIFTBACK,5,LEFT,WAU**************,0,NOT_BEATEN,249,45 TFSI 2.0 AMT (249 л.с.) 4WD,3898366,RUR,False
Audi,Q3,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,180,40 TFSI 2.0 AMT (180 л.с.) 4WD,3647714,RUR,False
Audi,A6,2010,210361,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,SEDAN,4,LEFT,XW8**************,3,NOT_BEATEN,220,2.8 AT (220 л.с.) 4WD,729000,RUR,False
Audi,Q5,2016,94200,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,180,2.0 AT (180 л.с.) 4WD,1989000,RUR,False
Audi,A6,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,245,45 TFSI 2.0 AMT (245 л.с.) 4WD,4053000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,35 TFSI 2.0 AMT (150 л.с.),2655000,RUR,False
Audi,A6,2018,130758,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,190,1.8 AMT (190 л.с.),1779000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,35 TFSI 2.0 AMT (150 л.с.),2655000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2940000,RUR,False
Audi,Q3,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,180,40 TFSI 2.0 AMT (180 л.с.) 4WD,3022937,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,EE1D19,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,35 TFSI 2.0 AMT (150 л.с.),2600000,RUR,False
Audi,A4 allroad,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,WAGON_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,45 TFSI 2.0 AMT (249 л.с.) 4WD,3479000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2940000,RUR,False
Audi,Q3,2012,101253,GASOLINE,ALL_WHEEL_DRIVE,200204,ALLROAD_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,170,2.0 AMT (170 л.с.) 4WD,989000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,35 TFSI 2.0 AMT (150 л.с.),2655000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3601059,RUR,False
Audi,Q7,2016,107000,DIESEL,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,3500000,RUR,False
Audi,Q7,2012,77966,DIESEL,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,245,3.0d AT (245 л.с.) 4WD,2169000,RUR,False
Audi,A6,2016,65611,GASOLINE,ALL_WHEEL_DRIVE,CACECB,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,333,3.0 AMT (333 л.с.) 4WD,2099000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,EE1D19,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,190,40 TFSI 2.0 AMT (190 л.с.),2940000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,35 TFSI 2.0 AMT (150 л.с.),2655000,RUR,False
Audi,A4,2020,0,GASOLINE,FORWARD_CONTROL,FAFBFB,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,150,35 TFSI 2.0 AMT (150 л.с.),2600000,RUR,False
Audi,A4,2017,48000,DIESEL,ALL_WHEEL_DRIVE,FAFBFB,SEDAN,4,LEFT,WAU**************,1,NOT_BEATEN,190,2.0d AMT (190 л.с.) 4WD,1990000,RUR,False
Audi,Q3,2020,0,GASOLINE,ALL_WHEEL_DRIVE,EE1D19,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,180,40 TFSI 2.0 AMT (180 л.с.) 4WD,3022937,RUR,False
Audi,A7,2014,104607,GASOLINE,ALL_WHEEL_DRIVE,040001,LIFTBACK,5,LEFT,WAU**************,3,NOT_BEATEN,204,2.8 AMT (204 л.с.) 4WD,1450000,RUR,False
Audi,A6,2011,136000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,300,3.0 AMT (300 л.с.) 4WD,919000,RUR,False
Audi,A7,2014,100247,GASOLINE,ALL_WHEEL_DRIVE,040001,LIFTBACK,5,LEFT,WAU**************,3,NOT_BEATEN,310,3.0 AMT (310 л.с.) 4WD,1557000,RUR,False
Audi,A8,2014,141000,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,XW8**************,3,NOT_BEATEN,290,Long 3.0 AT (290 л.с.) 4WD,1450000,RUR,False
Audi,A6,2015,122000,GASOLINE,FORWARD_CONTROL,040001,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,190,1.8 AMT (190 л.с.),1310000,RUR,False
Audi,A4,2007,160000,GASOLINE,FORWARD_CONTROL,EE1D19,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,163,1.8 CVT (163 л.с.),420000,RUR,False
Audi,Q5,2017,26000,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,2880000,RUR,False
Audi,A6,1996,257000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,125,1.8 MT (125 л.с.),160000,RUR,False
Audi,A5,2007,165005,GASOLINE,ALL_WHEEL_DRIVE,040001,COUPE,2,LEFT,WAU**************,3,NOT_BEATEN,265,3.2 MT (265 л.с.) 4WD,670000,RUR,False
Audi,A7,2019,19936,GASOLINE,ALL_WHEEL_DRIVE,0000CC,LIFTBACK,5,LEFT,WAU**************,1,NOT_BEATEN,340,55 TFSI 3.0 AMT (340 л.с.) 4WD,5550000,RUR,False
Audi,Q7,2010,162800,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,XW8**************,3,NOT_BEATEN,280,3.6 AT (280 л.с.) 4WD,1180000,RUR,False
Audi,A6,2007,177980,DIESEL,FORWARD_CONTROL,040001,WAGON_5_DOORS,5,LEFT,WAU**************,3,NOT_BEATEN,140,2.0d CVT (140 л.с.),599000,RUR,False
Audi,A4,2011,106000,GASOLINE,FORWARD_CONTROL,0000CC,SEDAN,4,LEFT,WAU**************,2,NOT_BEATEN,120,1.8 CVT (120 л.с.),630000,RUR,False
Audi,Q5,2012,118000,DIESEL,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,245,3.0d AMT (245 л.с.) 4WD,1450000,RUR,False
Audi,A6,2011,188000,GASOLINE,ALL_WHEEL_DRIVE,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,290,3.0 AT (290 л.с.) 4WD,750000,RUR,False
Audi,80,1991,360271,GASOLINE,FORWARD_CONTROL,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,90,1.8 MT (90 л.с.),50000,RUR,False
Audi,Q7,2017,22751,DIESEL,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,XW8**************,1,NOT_BEATEN,249,3.0d AT (249 л.с.) 4WD,4095000,RUR,False
Audi,Q3,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,180,40 TFSI 2.0 AMT (180 л.с.) 4WD,2974000,RUR,False
Audi,A6,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,SEDAN,4,LEFT,WAU**************,0,NOT_BEATEN,245,45 TFSI 2.0 AMT (245 л.с.) 4WD,3728000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3540000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,FAFBFB,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3810000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3540000,RUR,False
Audi,Q5,2020,0,GASOLINE,ALL_WHEEL_DRIVE,0000CC,ALLROAD_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,2.0 AMT (249 л.с.) 4WD,3540000,RUR,False
Audi,A4 allroad,2020,0,GASOLINE,ALL_WHEEL_DRIVE,97948F,WAGON_5_DOORS,5,LEFT,WAU**************,0,NOT_BEATEN,249,45 TFSI 2.0 AMT (249 л.с.) 4WD,3768000,RUR,False
Audi,Q7,2007,202000,GASOLINE,ALL_WHEEL_DRIVE,040001,ALLROAD_5_DOORS,5,LEFT,WAU**************,1,NOT_BEATEN,350,4.2 AT (350 л.с.) 4WD,799000,RUR,False
Audi,A6,2008,255000,DIESEL,ALL_WHEEL_DRIVE,97948F,SEDAN,4,LEFT,WAU**************,3,NOT_BEATEN,233,3.0d AT (233 л.с.) 4WD,580000,RUR,False
